32,Mascarpone Fabioli,1,32.00,0.04,30.72
32,Mascarpone Fabioli,1,32.00,0,32
32,Mascarpone Fabioli,1,32.00,0,32
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0.02,25.48
37,Gravad lax,1,26.00,0.05,24.7
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0.03,25.22
37,Gravad lax,1,26.00,0.04,24.96
37,Gravad lax,1,26.00,0,26
37,Gravad lax,1,26.00,0,26
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0.02,258.23
38,Côte de Blaye,1,263.50,0.05,250.325
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0.03,255.595
38,Côte de Blaye,1,263.50,0.04,252.96
38,Côte de Blaye,1,263.50,0,263.5
38,Côte de Blaye,1,263.50,0,263.5
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0.02,45.08
43,Ipoh Coffee,1,46.00,0.05,43.7
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0.03,44.62
43,Ipoh Coffee,1,46.00,0.04,44.16
43,Ipoh Coffee,1,46.00,0,46
43,Ipoh Coffee,1,46.00,0,46
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0.02,9.31
45,Rogede sild,1,9.50,0.05,9.025
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0.03,9.215
45,Rogede sild,1,9.50,0.04,9.12
45,Rogede sild,1,9.50,0,9.5
45,Rogede sild,1,9.50,0,9.5
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0.02,12.495
48,Chocolade,1,12.75,0.05,12.1125
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0.03,12.3675
48,Chocolade,1,12.75,0.04,12.24
48,Chocolade,1,12.75,0,12.75
48,Chocolade,1,12.75,0,12.75
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0.02,19.6
49,Maxilaku,1,20.00,0.05,19
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0.03,19.4
49,Maxilaku,1,20.00,0.04,19.2
49,Maxilaku,1,20.00,0,20
49,Maxilaku,1,20.00,0,20
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0.02,33.32
60,Camembert Pierrot,1,34.00,0.05,32.3
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0.03,32.98
60,Camembert Pierrot,1,34.00,0.04,32.64
60,Camembert Pierrot,1,34.00,0,34
60,Camembert Pierrot,1,34.00,0,34
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0.02,48.314
62,Tarte au sucre,1,49.30,0.05,46.835
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0.03,47.821
62,Tarte au sucre,1,49.30,0.04,47.328
62,Tarte au sucre,1,49.30,0,49.3
62,Tarte au sucre,1,49.30,0,49.3
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0.02,16.66
66,Louisiana Hot Spiced Okra,1,17.00,0.05,16.15
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0.03,16.49
66,Louisiana Hot Spiced Okra,1,17.00,0.04,16.32
66,Louisiana Hot Spiced Okra,1,17.00,0,17
66,Louisiana Hot Spiced Okra,1,17.00,0,17
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0.02,12.25
68,Scottish Longbreads,1,12.50,0.05,11.875
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0.03,12.125
68,Scottish Longbreads,1,12.50,0.04,12
68,Scottish Longbreads,1,12.50,0,12.5
68,Scottish Longbreads,1,12.50,0,12.5
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0.02,14.7
70,Outback Lager,1,15.00,0.05,14.25
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0.03,14.55
70,Outback Lager,1,15.00,0.04,14.4
70,Outback Lager,1,15.00,0,15
70,Outback Lager,1,15.00,0,15
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0.02,34.104
72,Mozzarella di Giovanni,1,34.80,0.05,33.06
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0.03,33.756
72,Mozzarella di Giovanni,1,34.80,0.04,33.408
72,Mozzarella di Giovanni,1,34.80,0,34.8
72,Mozzarella di Giovanni,1,34.80,0,34.8
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0.02,9.8
74,Longlife Tofu,1,10.00,0.05,9.5
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0.03,9.7
74,Longlife Tofu,1,10.00,0.04,9.6
74,Longlife Tofu,1,10.00,0,10
74,Longlife Tofu,1,10.00,0,10
2,Chang,2,19.00,0.01,18.81
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.06,17.86
2,Chang,2,19.00,0.03,18.43
2,Chang,2,19.00,0.05,18.05
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.03,18.43
2,Chang,2,19.00,0.05,18.05
2,Chang,2,19.00,0.1,17.1
2,Chang,2,19.00,0.15,16.15
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.15,16.15
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.25,14.25
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.2,15.2
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.15,16.15
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.25,14.25
2,Chang,2,19.00,0.1,17.1
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.25,14.25
2,Chang,2,19.00,0.25,14.25
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.15,16.15
2,Chang,2,19.00,0.05,18.05
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.1,17.1
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.1,17.1
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0.25,14.25
2,Chang,2,19.00,0.1,17.1
2,Chang,2,19.00,0,19
2,Chang,2,19.00,0,19
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0.1,9
3,Aniseed Syrup,2,10.00,0.01,9.9
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0.06,9.4
3,Aniseed Syrup,2,10.00,0.03,9.7
3,Aniseed Syrup,2,10.00,0.05,9.5
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0.03,9.7
3,Aniseed Syrup,2,10.00,0.05,9.5
3,Aniseed Syrup,2,10.00,0.1,9
3,Aniseed Syrup,2,10.00,0.15,8.5
3,Aniseed Syrup,2,10.00,0.15,8.5
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0.25,7.5
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0.2,8
3,Aniseed Syrup,2,10.00,0.15,8.5
3,Aniseed Syrup,2,10.00,0.25,7.5
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0.1,9
3,Aniseed Syrup,2,10.00,0.25,7.5
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0.25,7.5
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0.15,8.5
3,Aniseed Syrup,2,10.00,0.05,9.5
3,Aniseed Syrup,2,10.00,0.1,9
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0.25,7.5
3,Aniseed Syrup,2,10.00,0.1,9
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
3,Aniseed Syrup,2,10.00,0,10
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.1,27
7,Uncle Bob's Organic Dried Pears,2,30.00,0.01,29.7
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.06,28.2
7,Uncle Bob's Organic Dried Pears,2,30.00,0.03,29.1
7,Uncle Bob's Organic Dried Pears,2,30.00,0.05,28.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.03,29.1
7,Uncle Bob's Organic Dried Pears,2,30.00,0.05,28.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0.1,27
7,Uncle Bob's Organic Dried Pears,2,30.00,0.15,25.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.15,25.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.25,22.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.15,25.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.2,24
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.25,22.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0.25,22.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.1,27
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.25,22.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.15,25.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.05,28.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0.1,27
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
7,Uncle Bob's Organic Dried Pears,2,30.00,0.25,22.5
7,Uncle Bob's Organic Dried Pears,2,30.00,0.1,27
7,Uncle Bob's Organic Dried Pears,2,30.00,0,30
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.1,36
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.01,39.6
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.06,37.6
8,Northwoods Cranberry Sauce,2,40.00,0.03,38.8
8,Northwoods Cranberry Sauce,2,40.00,0.05,38
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.03,38.8
8,Northwoods Cranberry Sauce,2,40.00,0.05,38
8,Northwoods Cranberry Sauce,2,40.00,0.1,36
8,Northwoods Cranberry Sauce,2,40.00,0.15,34
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.2,32
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.15,34
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.25,30
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.15,34
8,Northwoods Cranberry Sauce,2,40.00,0.25,30
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.1,36
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.25,30
8,Northwoods Cranberry Sauce,2,40.00,0.25,30
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.15,34
8,Northwoods Cranberry Sauce,2,40.00,0.05,38
8,Northwoods Cranberry Sauce,2,40.00,0.1,36
8,Northwoods Cranberry Sauce,2,40.00,0,40
8,Northwoods Cranberry Sauce,2,40.00,0.25,30
8,Northwoods Cranberry Sauce,2,40.00,0.1,36
8,Northwoods Cranberry Sauce,2,40.00,0,40
21,Sir Rodney's Scones,2,10.00,0,10
21,Sir Rodney's Scones,2,10.00,0,10
21,Sir Rodney's Scones,2,10.00,0,10
21,Sir Rodney's Scones,2,10.00,0,10
21,Sir Rodney's Scones,2,10.00,0.1,9
21,Sir Rodney's Scones,2,10.00,0.1,9
21,Sir Rodney's Scones,2,10.00,0,10
21,Sir Rodney's Scones,2,10.00,0.25,7.5
21,Sir Rodney's Scones,2,10.00,0.1,9
